广东酒店,#genre#

--- 端口 8086 ---


--- 端口 202 ---


--- 端口 8081 ---


--- 端口 8888 ---

广东组播,#genre#
广东民生,http://43.139.120.220:11068/rtp/239.77.0.225:5146
广东体育,http://43.139.120.220:11068/rtp/239.77.0.112:5146
广东体育,http://43.139.120.220:11068/rtp/239.77.0.168:5146
广东体育,http://43.139.120.220:11068/rtp/239.77.1.97:5146
广东影视,http://43.139.120.220:11068/rtp/239.77.0.217:5146
大湾区卫视,http://43.139.120.220:11068/rtp/239.77.0.215:5146
大湾区卫视,http://43.139.120.220:11068/rtp/239.77.1.12:5146
广东卫视,http://43.139.120.220:11068/rtp/239.77.0.84:5146
广东卫视,http://43.139.120.220:11068/rtp/239.77.0.166:5146
广东卫视,http://43.139.120.220:11068/rtp/239.77.1.19:5146
广东卫视,http://43.139.120.220:11068/rtp/239.77.1.152:5146
广东少儿,http://43.139.120.220:11068/rtp/239.77.0.250:5146

广东珠江,http://183.236.43.98:4111/rtp/239.77.0.1:5146
广东珠江,http://183.236.43.98:4111/rtp/239.77.1.94:5146
广东珠江,http://183.236.43.98:4111/rtp/239.77.0.114:5146
广东新闻,http://183.236.43.98:4111/rtp/239.77.0.173:5146
广东民生,http://183.236.43.98:4111/rtp/239.77.0.225:5146
广东体育,http://183.236.43.98:4111/rtp/239.77.0.112:5146
广东体育,http://183.236.43.98:4111/rtp/239.77.0.168:5146
广东体育,http://183.236.43.98:4111/rtp/239.77.1.97:5146
广东影视,http://183.236.43.98:4111/rtp/239.77.0.217:5146
大湾区卫视,http://183.236.43.98:4111/rtp/239.77.0.215:5146
大湾区卫视,http://183.236.43.98:4111/rtp/239.77.1.12:5146
广东卫视,http://183.236.43.98:4111/rtp/239.77.0.84:5146
广东卫视,http://183.236.43.98:4111/rtp/239.77.0.166:5146
广东卫视,http://183.236.43.98:4111/rtp/239.77.1.19:5146
广东卫视,http://183.236.43.98:4111/rtp/239.77.1.152:5146
广东少儿,http://183.236.43.98:4111/rtp/239.77.0.250:5146

广东珠江,http://113.95.137.190:554/rtp/239.77.0.1:5146
广东珠江,http://113.95.137.190:554/rtp/239.77.1.94:5146
广东珠江,http://113.95.137.190:554/rtp/239.77.0.114:5146
广东新闻,http://113.95.137.190:554/rtp/239.77.0.173:5146
广东民生,http://113.95.137.190:554/rtp/239.77.0.225:5146
广东体育,http://113.95.137.190:554/rtp/239.77.0.112:5146
广东体育,http://113.95.137.190:554/rtp/239.77.0.168:5146
广东体育,http://113.95.137.190:554/rtp/239.77.1.97:5146
广东影视,http://113.95.137.190:554/rtp/239.77.0.217:5146
大湾区卫视,http://113.95.137.190:554/rtp/239.77.0.215:5146
大湾区卫视,http://113.95.137.190:554/rtp/239.77.1.12:5146
广东卫视,http://113.95.137.190:554/rtp/239.77.0.84:5146
广东卫视,http://113.95.137.190:554/rtp/239.77.0.166:5146
广东卫视,http://113.95.137.190:554/rtp/239.77.1.19:5146
广东卫视,http://113.95.137.190:554/rtp/239.77.1.152:5146
广东少儿,http://113.95.137.190:554/rtp/239.77.0.250:5146
